head_entity_id,tail_entity_id,relation
E0046441,E0045546,Head가 Tail에게 지시함. (Commands)
E0046441,E0063394,Head가 Tail에게 지시함. (Commands)
E0046441,E0046231,Head가 Tail에게 지시함. (Commands)
E0046441,E0017276,Head가 Tail에게 지시함. (Commands)
E0046441,E0052501,Head가 Tail에게 지시함. (Commands)
E0046441,E0020098,Head가 Tail에게 지시함. (Commands)
E0017276,E0009543,Head가 Tail에게 지시함. (Commands)
E0017276,E0045546,Head가 Tail에게 지시함. (Commands)
E0017276,E0063394,Head가 Tail에게 지시함. (Commands)
E0017276,E0046231,Head가 Tail에게 지시함. (Commands)
E0017276,E0046441,Head가 Tail에게 지시함. (Commands)
E0017276,E0052501,Head가 Tail에게 지시함. (Commands)
E0017276,E0020098,Head가 Tail에게 지시함. (Commands)
E0052501,E0009543,Head가 Tail에게 지시함. (Commands)
E0052501,E0045546,Head가 Tail에게 지시함. (Commands)
E0052501,E0063394,Head가 Tail에게 지시함. (Commands)
E0052501,E0046231,Head가 Tail에게 지시함. (Commands)
E0052501,E0046441,Head가 Tail에게 지시함. (Commands)
E0052501,E0017276,Head가 Tail에게 지시함. (Commands)
E0052501,E0020098,Head가 Tail에게 지시함. (Commands)
E0020098,E0009543,Head가 Tail에게 지시함. (Commands)
E0020098,E0045546,Head가 Tail에게 지시함. (Commands)
E0020098,E0063394,Head가 Tail에게 지시함. (Commands)
E0020098,E0046231,Head가 Tail에게 지시함. (Commands)
E0020098,E0046441,Head가 Tail에게 지시함. (Commands)
E0020098,E0017276,Head가 Tail에게 지시함. (Commands)
E0020098,E0052501,Head가 Tail에게 지시함. (Commands)
E0044596,E0045140,Head가 Tail에게 도움을 요청함. (Asks for help)
E0063394,E0042268,Head가 Tail에게 지시함. (Commands)
E0063394,E0041235,Head가 Tail에게 지시함. (Commands)
E0042268,E0044596,Head가 Tail에게 지시함. (Commands)
E0042268,E0063394,Head가 Tail에게 지시함. (Commands)
E0042268,E0041235,Head가 Tail에게 지시함. (Commands)
E0041235,E0044596,Head가 Tail에게 지시함. (Commands)
E0041235,E0063394,Head가 Tail에게 지시함. (Commands)
E0041235,E0042268,Head가 Tail에게 지시함. (Commands)
E0041235,E0052501,Head가 Tail을 무시함. (Ignores)
E0041235,E0045140,Head가 Tail을 무시함. (Ignores)
E0052501,E0063394,Head가 Tail에게 지시함. (Commands)
E0052501,E0042268,Head가 Tail에게 지시함. (Commands)
E0052501,E0041235,Head가 Tail에게 지시함. (Commands)
E0052501,E0045140,Head가 Tail에게 지시함. (Commands)
E0045140,E0042268,Head가 Tail을 무시함. (Ignores)
E0045140,E0041235,Head가 Tail을 무시함. (Ignores)
E0045140,E0052501,Head가 Tail에게 지시함. (Commands)
E0044900,E0046418,Head가 Tail에게 지시함. (Commands)
E0041235,E0009117,Head가 Tail에게 지시함. (Commands)
E0051549,E0009117,Head가 Tail에게 지시함. (Commands)
E0051549,E0041235,Head가 Tail을 비난함. (Blames)
E0041235,E0039022,Head가 Tail에게 지시함. (Commands)
E0041235,E0051549,Head가 Tail에게 지시함. (Commands)
E0041235,E0042267,Head가 Tail에게 지시함. (Commands)
E0039022,E0041235,Head가 Tail에게 지시함. (Commands)
E0039022,E0051549,Head가 Tail에게 지시함. (Commands)
E0039022,E0042267,Head가 Tail에게 지시함. (Commands)
E0051549,E0041235,Head가 Tail에게 지시함. (Commands)
E0051549,E0039022,Head가 Tail에게 지시함. (Commands)
E0051549,E0042267,Head가 Tail에게 지시함. (Commands)
E0042267,E0041235,Head가 Tail에게 지시함. (Commands)
E0042267,E0039022,Head가 Tail에게 지시함. (Commands)
E0042267,E0051549,Head가 Tail에게 지시함. (Commands)
E0048240,E0051549,Head가 Tail에게 지시함. (Commands)
E0051549,E0048240,Head가 Tail에게 지시함. (Commands)
E0041235,E0051549,Head가 Tail에게 지시함. (Commands)
E0051549,E0041235,Head가 Tail에게 지시함. (Commands)
E0057690,E0037871,Head가 Tail에게 지시함. (Commands)
E0057690,E0030732,Head가 Tail에게 보고함 (Reports to)
E0079472,E0057690,Head가 Tail을 도와줌. (Helps)
E0079472,E0037871,Head가 Tail에게 지시함. (Commands)
E0037871,E0030732,Head가 Tail에게 지시함. (Commands)
E0037871,E0030732,Head가 Tail에게 보고함 (Reports to)
E0030732,E0037871,Head가 Tail에게 지시함. (Commands)
E0035646,E0021886,Head가 Tail에게 지시함. (Commands)
E0046231,E0035646,Head가 Tail에게 지시함. (Commands)
E0046231,E0021886,Head가 Tail에게 지시함. (Commands)
E0021886,E0035646,Head가 Tail에게 지시함. (Commands)
E0021886,E0046231,Head가 Tail에게 지시함. (Commands)
E0033146,E0050988,Head가 Tail을 싫어함. (Dislikes)
E0033146,E0009997,Head가 Tail을 싫어함. (Dislikes)
E0050988,E0033146,Head가 Tail을 무시함. (Ignores)
E0050988,E0009997,Head가 Tail을 무시함. (Ignores)
E0009997,E0050988,Head가 Tail을 무시함. (Ignores)
E0046429,E0042279,Head가 Tail에게 지시함. (Commands)
E0046429,E0044596,Head가 Tail에게 지시함. (Commands)
E0046429,E0041677,Head가 Tail에게 지시함. (Commands)
E0046429,E0061971,Head가 Tail에게 지시함. (Commands)
E0046429,E0007022,Head가 Tail에게 지시함. (Commands)
E0046429,E0042268,Head가 Tail에게 지시함. (Commands)
E0046429,E0046231,Head가 Tail에게 지시함. (Commands)
E0046429,E0065193,Head가 Tail에게 지시함. (Commands)
E0046429,E0015944,Head가 Tail에게 지시함. (Commands)
E0046429,E0020872,Head가 Tail에게 지시함. (Commands)
E0046429,E0041244,Head가 Tail에게 지시함. (Commands)
E0046429,E0055736,Head가 Tail에게 지시함. (Commands)
E0046429,E0011557,Head가 Tail에게 지시함. (Commands)
E0044017,E0046429,Head가 Tail에게 지시함. (Commands)
E0044017,E0042279,Head가 Tail에게 지시함. (Commands)
E0044017,E0044596,Head가 Tail에게 지시함. (Commands)
E0044017,E0041677,Head가 Tail에게 지시함. (Commands)
E0044017,E0044986,Head가 Tail에게 지시함. (Commands)
E0044017,E0061971,Head가 Tail에게 지시함. (Commands)
E0044017,E0007022,Head가 Tail에게 지시함. (Commands)
E0044017,E0042268,Head가 Tail에게 지시함. (Commands)
E0044017,E0046231,Head가 Tail에게 지시함. (Commands)
E0044017,E0065193,Head가 Tail에게 지시함. (Commands)
E0044017,E0015944,Head가 Tail에게 지시함. (Commands)
E0044017,E0020872,Head가 Tail에게 지시함. (Commands)
E0044017,E0041244,Head가 Tail에게 지시함. (Commands)
E0044017,E0055736,Head가 Tail에게 지시함. (Commands)
E0044017,E0011557,Head가 Tail에게 지시함. (Commands)
E0042279,E0044017,Head가 Tail에게 지시함. (Commands)
E0042279,E0044596,Head가 Tail에게 지시함. (Commands)
E0042279,E0041677,Head가 Tail에게 지시함. (Commands)
E0042279,E0061971,Head가 Tail에게 지시함. (Commands)
E0042279,E0007022,Head가 Tail에게 지시함. (Commands)
E0042279,E0042268,Head가 Tail에게 지시함. (Commands)
E0042279,E0046231,Head가 Tail에게 지시함. (Commands)
E0042279,E0065193,Head가 Tail에게 지시함. (Commands)
E0042279,E0015944,Head가 Tail에게 지시함. (Commands)
E0042279,E0020872,Head가 Tail에게 지시함. (Commands)
E0042279,E0041244,Head가 Tail에게 지시함. (Commands)
E0042279,E0055736,Head가 Tail에게 지시함. (Commands)
E0042279,E0011557,Head가 Tail에게 지시함. (Commands)
E0044596,E0044017,Head가 Tail을 믿음. (Trusts)
E0044596,E0042279,Head가 Tail에게 지시함. (Commands)
E0044596,E0041677,Head가 Tail에게 지시함. (Commands)
E0044596,E0044986,Head가 Tail을 믿음. (Trusts)
E0044596,E0061971,Head가 Tail에게 지시함. (Commands)
E0044596,E0007022,Head가 Tail에게 지시함. (Commands)
E0044596,E0042268,Head가 Tail에게 지시함. (Commands)
E0044596,E0046231,Head가 Tail에게 지시함. (Commands)
E0044596,E0065193,Head가 Tail에게 지시함. (Commands)
E0044596,E0015944,Head가 Tail에게 지시함. (Commands)
E0044596,E0020872,Head가 Tail에게 지시함. (Commands)
E0044596,E0041244,Head가 Tail에게 지시함. (Commands)
E0044596,E0055736,Head가 Tail에게 지시함. (Commands)
E0044596,E0011557,Head가 Tail에게 지시함. (Commands)
E0041677,E0044017,Head가 Tail에게 지시함. (Commands)
E0041677,E0042279,Head가 Tail에게 지시함. (Commands)
E0041677,E0044596,Head가 Tail에게 지시함. (Commands)
E0041677,E0061971,Head가 Tail에게 지시함. (Commands)
E0041677,E0007022,Head가 Tail에게 지시함. (Commands)
E0041677,E0042268,Head가 Tail에게 지시함. (Commands)
E0041677,E0046231,Head가 Tail에게 지시함. (Commands)
E0041677,E0065193,Head가 Tail에게 지시함. (Commands)
E0041677,E0015944,Head가 Tail에게 지시함. (Commands)
E0041677,E0020872,Head가 Tail에게 지시함. (Commands)
E0041677,E0041244,Head가 Tail에게 지시함. (Commands)
E0041677,E0055736,Head가 Tail에게 지시함. (Commands)
E0041677,E0011557,Head가 Tail에게 지시함. (Commands)
E0044986,E0044017,Head가 Tail을 믿음. (Trusts)
E0044986,E0041677,Head가 Tail을 믿음. (Trusts)
E0044986,E0011557,Head가 Tail을 믿음. (Trusts)
E0061971,E0044017,Head가 Tail에게 지시함. (Commands)
E0061971,E0042279,Head가 Tail에게 지시함. (Commands)
E0061971,E0044596,Head가 Tail에게 지시함. (Commands)
E0061971,E0041677,Head가 Tail에게 지시함. (Commands)
E0061971,E0007022,Head가 Tail에게 지시함. (Commands)
E0061971,E0042268,Head가 Tail에게 지시함. (Commands)
E0061971,E0046231,Head가 Tail에게 지시함. (Commands)
E0061971,E0065193,Head가 Tail에게 지시함. (Commands)
E0061971,E0015944,Head가 Tail을 믿음. (Trusts)
E0061971,E0020872,Head가 Tail에게 지시함. (Commands)
E0061971,E0041244,Head가 Tail에게 지시함. (Commands)
E0061971,E0055736,Head가 Tail에게 지시함. (Commands)
E0061971,E0011557,Head가 Tail에게 지시함. (Commands)
E0007022,E0044017,Head가 Tail에게 지시함. (Commands)
E0007022,E0042279,Head가 Tail에게 지시함. (Commands)
E0007022,E0044596,Head가 Tail에게 지시함. (Commands)
E0007022,E0041677,Head가 Tail에게 지시함. (Commands)
E0007022,E0044986,Head가 Tail에게 지시함. (Commands)
E0007022,E0061971,Head가 Tail에게 지시함. (Commands)
E0007022,E0042268,Head가 Tail에게 지시함. (Commands)
E0007022,E0046231,Head가 Tail에게 지시함. (Commands)
E0007022,E0065193,Head가 Tail에게 지시함. (Commands)
E0007022,E0015944,Head가 Tail에게 지시함. (Commands)
E0007022,E0020872,Head가 Tail에게 지시함. (Commands)
E0007022,E0041244,Head가 Tail에게 지시함. (Commands)
E0007022,E0055736,Head가 Tail에게 지시함. (Commands)
E0007022,E0011557,Head가 Tail에게 지시함. (Commands)
E0042268,E0046429,Head가 Tail에게 지시함. (Commands)
E0042268,E0044017,Head가 Tail에게 지시함. (Commands)
E0042268,E0042279,Head가 Tail에게 지시함. (Commands)
E0042268,E0044596,Head가 Tail에게 지시함. (Commands)
E0042268,E0041677,Head가 Tail에게 지시함. (Commands)
E0042268,E0044986,Head가 Tail을 믿음. (Trusts)
E0042268,E0061971,Head가 Tail에게 지시함. (Commands)
E0042268,E0007022,Head가 Tail에게 지시함. (Commands)
E0042268,E0046231,Head가 Tail에게 지시함. (Commands)
E0042268,E0041244,Head가 Tail에게 지시함. (Commands)
E0042268,E0055736,Head가 Tail에게 지시함. (Commands)
E0042268,E0011557,Head가 Tail에게 지시함. (Commands)
E0046231,E0044017,Head가 Tail에게 지시함. (Commands)
E0046231,E0042279,Head가 Tail에게 지시함. (Commands)
E0046231,E0044596,Head가 Tail에게 지시함. (Commands)
E0046231,E0041677,Head가 Tail에게 지시함. (Commands)
E0046231,E0044986,Head가 Tail에게 지시함. (Commands)
E0046231,E0061971,Head가 Tail에게 지시함. (Commands)
E0046231,E0007022,Head가 Tail에게 지시함. (Commands)
E0046231,E0042268,Head가 Tail에게 지시함. (Commands)
E0046231,E0065193,Head가 Tail에게 지시함. (Commands)
E0046231,E0015944,Head가 Tail에게 지시함. (Commands)
E0046231,E0020872,Head가 Tail에게 지시함. (Commands)
E0046231,E0041244,Head가 Tail에게 지시함. (Commands)
E0046231,E0055736,Head가 Tail에게 지시함. (Commands)
E0046231,E0011557,Head가 Tail에게 지시함. (Commands)
E0065193,E0042279,Head가 Tail에게 지시함. (Commands)
E0065193,E0044596,Head가 Tail을 무시함. (Ignores)
E0065193,E0041677,Head가 Tail에게 지시함. (Commands)
E0065193,E0044986,Head가 Tail을 무시함. (Ignores)
E0065193,E0061971,Head가 Tail을 무시함. (Ignores)
E0065193,E0061971,Head가 Tail에게 지시함. (Commands)
E0065193,E0007022,Head가 Tail에게 지시함. (Commands)
E0065193,E0046231,Head가 Tail에게 지시함. (Commands)
E0065193,E0015944,Head가 Tail에게 지시함. (Commands)
E0065193,E0020872,Head가 Tail에게 지시함. (Commands)
E0065193,E0041244,Head가 Tail에게 지시함. (Commands)
E0065193,E0055736,Head가 Tail에게 지시함. (Commands)
E0065193,E0011557,Head가 Tail에게 지시함. (Commands)
E0015944,E0042279,Head가 Tail에게 지시함. (Commands)
E0015944,E0044596,Head가 Tail에게 지시함. (Commands)
E0015944,E0041677,Head가 Tail에게 지시함. (Commands)
E0015944,E0044986,Head가 Tail에게 지시함. (Commands)
E0015944,E0061971,Head가 Tail에게 지시함. (Commands)
E0015944,E0007022,Head가 Tail에게 지시함. (Commands)
E0015944,E0042268,Head가 Tail에게 지시함. (Commands)
E0015944,E0046231,Head가 Tail에게 지시함. (Commands)
E0015944,E0065193,Head가 Tail에게 지시함. (Commands)
E0015944,E0020872,Head가 Tail에게 지시함. (Commands)
E0015944,E0041244,Head가 Tail에게 지시함. (Commands)
E0015944,E0055736,Head가 Tail에게 지시함. (Commands)
E0015944,E0011557,Head가 Tail에게 지시함. (Commands)
E0020872,E0044017,Head가 Tail에게 지시함. (Commands)
E0020872,E0042279,Head가 Tail에게 지시함. (Commands)
E0020872,E0044596,Head가 Tail에게 지시함. (Commands)
E0020872,E0041677,Head가 Tail에게 지시함. (Commands)
E0020872,E0061971,Head가 Tail에게 지시함. (Commands)
E0020872,E0007022,Head가 Tail에게 지시함. (Commands)
E0020872,E0042268,Head가 Tail에게 지시함. (Commands)
E0020872,E0065193,Head가 Tail에게 지시함. (Commands)
E0020872,E0015944,Head가 Tail에게 지시함. (Commands)
E0020872,E0041244,Head가 Tail에게 지시함. (Commands)
E0020872,E0055736,Head가 Tail에게 지시함. (Commands)
E0020872,E0011557,Head가 Tail에게 지시함. (Commands)
E0041244,E0044017,Head가 Tail에게 지시함. (Commands)
E0041244,E0042279,Head가 Tail에게 지시함. (Commands)
E0041244,E0044596,Head가 Tail에게 지시함. (Commands)
E0041244,E0041677,Head가 Tail에게 지시함. (Commands)
E0041244,E0061971,Head가 Tail에게 지시함. (Commands)
E0041244,E0007022,Head가 Tail에게 지시함. (Commands)
E0041244,E0042268,Head가 Tail에게 지시함. (Commands)
E0041244,E0046231,Head가 Tail에게 지시함. (Commands)
E0041244,E0065193,Head가 Tail에게 지시함. (Commands)
E0041244,E0015944,Head가 Tail에게 지시함. (Commands)
E0041244,E0020872,Head가 Tail에게 지시함. (Commands)
E0041244,E0055736,Head가 Tail에게 지시함. (Commands)
E0041244,E0011557,Head가 Tail에게 지시함. (Commands)
E0055736,E0044017,Head가 Tail에게 지시함. (Commands)
E0055736,E0042279,Head가 Tail에게 지시함. (Commands)
E0055736,E0044596,Head가 Tail에게 지시함. (Commands)
E0055736,E0041677,Head가 Tail에게 지시함. (Commands)
E0055736,E0044986,Head가 Tail에게 지시함. (Commands)
E0055736,E0061971,Head가 Tail에게 지시함. (Commands)
E0055736,E0007022,Head가 Tail에게 지시함. (Commands)
E0055736,E0042268,Head가 Tail에게 지시함. (Commands)
E0055736,E0046231,Head가 Tail에게 지시함. (Commands)
E0055736,E0065193,Head가 Tail에게 지시함. (Commands)
E0055736,E0015944,Head가 Tail에게 지시함. (Commands)
E0055736,E0020872,Head가 Tail에게 지시함. (Commands)
E0055736,E0041244,Head가 Tail에게 지시함. (Commands)
E0055736,E0011557,Head가 Tail에게 지시함. (Commands)
E0011557,E0046429,Head가 Tail에게 지시함. (Commands)
E0011557,E0044017,Head가 Tail에게 지시함. (Commands)
E0011557,E0042279,Head가 Tail에게 지시함. (Commands)
E0011557,E0044596,Head가 Tail을 믿음. (Trusts)
E0011557,E0041677,Head가 Tail에게 지시함. (Commands)
E0011557,E0044986,Head가 Tail을 믿음. (Trusts)
E0011557,E0061971,Head가 Tail에게 지시함. (Commands)
E0011557,E0007022,Head가 Tail에게 지시함. (Commands)
E0011557,E0042268,Head가 Tail에게 지시함. (Commands)
E0011557,E0046231,Head가 Tail에게 지시함. (Commands)
E0011557,E0065193,Head가 Tail에게 지시함. (Commands)
E0011557,E0015944,Head가 Tail에게 지시함. (Commands)
E0011557,E0020872,Head가 Tail에게 지시함. (Commands)
E0011557,E0041244,Head가 Tail에게 지시함. (Commands)
E0011557,E0055736,Head가 Tail에게 지시함. (Commands)
E0061971,E0042268,Head가 Tail에게 지시함. (Commands)
E0061971,E0057690,Head가 Tail에게 지시함. (Commands)
E0061971,E0061885,Head가 Tail에게 지시함. (Commands)
E0042268,E0061971,Head가 Tail에게 지시함. (Commands)
E0042268,E0057690,Head가 Tail에게 지시함. (Commands)
E0042268,E0061885,Head가 Tail에게 지시함. (Commands)
E0057690,E0061971,Head가 Tail에게 지시함. (Commands)
E0057690,E0042268,Head가 Tail에게 지시함. (Commands)
E0057690,E0061885,Head가 Tail에게 지시함. (Commands)
E0061885,E0061971,Head가 Tail에게 지시함. (Commands)
E0061885,E0042268,Head가 Tail에게 지시함. (Commands)
E0061885,E0057690,Head가 Tail에게 지시함. (Commands)
E0020525,E0007097,Head가 Tail을 고발함. (Accuses)
E0007097,E0020525,Head가 Tail을 고발함. (Accuses)
E0065230,E0007151,Head가 Tail에게 지시함. (Commands)
E0065230,E0049755,Head가 Tail에게 지시함. (Commands)
E0065230,E0021124,Head가 Tail에게 지시함. (Commands)
E0065230,E0064450,Head가 Tail에게 지시함. (Commands)
E0007151,E0065230,Head가 Tail에게 지시함. (Commands)
E0007151,E0049755,Head가 Tail에게 지시함. (Commands)
E0007151,E0021124,Head가 Tail에게 지시함. (Commands)
E0007151,E0064450,Head가 Tail에게 지시함. (Commands)
E0049755,E0065230,Head가 Tail에게 지시함. (Commands)
E0049755,E0007151,Head가 Tail에게 지시함. (Commands)
E0049755,E0021124,Head가 Tail에게 지시함. (Commands)
E0049755,E0064450,Head가 Tail에게 지시함. (Commands)
E0021124,E0065230,Head가 Tail에게 지시함. (Commands)
E0021124,E0007151,Head가 Tail에게 지시함. (Commands)
E0021124,E0049755,Head가 Tail에게 지시함. (Commands)
E0021124,E0064450,Head가 Tail에게 지시함. (Commands)
E0064450,E0065230,Head가 Tail에게 지시함. (Commands)
E0064450,E0007151,Head가 Tail에게 지시함. (Commands)
E0064450,E0049755,Head가 Tail에게 지시함. (Commands)
E0064450,E0021124,Head가 Tail에게 지시함. (Commands)
E0052339,E0020525,Tail이 Head를 죽임. (Killed by)
E0052339,E0069215,Head가 Tail을 무시함. (Ignores)
E0052339,E0033489,Tail이 Head를 죽임. (Killed by)
E0052339,E0001167,Tail이 Head를 죽임. (Killed by)
E0020525,E0052339,Tail이 Head를 죽임. (Killed by)
E0020525,E0011744,Head가 Tail을 무시함. (Ignores)
E0011744,E0052339,Head가 Tail에게 지시함. (Commands)
E0011744,E0001167,Tail이 Head를 죽임. (Killed by)
E0069215,E0052339,Head가 Tail을 무시함. (Ignores)
E0069215,E0020525,Head가 Tail을 무시함. (Ignores)
E0069215,E0033489,Tail이 Head를 죽임. (Killed by)
E0069215,E0001167,Tail이 Head를 죽임. (Killed by)
E0069215,E0020574,Tail이 Head를 죽임. (Killed by)
E0033489,E0052339,Tail이 Head를 죽임. (Killed by)
E0033489,E0020525,Head가 Tail을 무시함. (Ignores)
E0033489,E0069215,Tail이 Head를 죽임. (Killed by)
E0033489,E0001167,Tail이 Head를 죽임. (Killed by)
E0033489,E0020574,Tail이 Head를 죽임. (Killed by)
E0001167,E0011744,Tail이 Head를 죽임. (Killed by)
E0020574,E0052339,Tail이 Head를 죽임. (Killed by)
E0020574,E0020525,Head가 Tail을 무시함. (Ignores)
E0020574,E0011744,Tail이 Head를 죽임. (Killed by)
E0020574,E0069215,Tail이 Head를 죽임. (Killed by)
E0020574,E0033489,Tail이 Head를 죽임. (Killed by)
E0020574,E0001167,Tail이 Head를 죽임. (Killed by)
E0046231,E0044504,Head가 Tail에게 도움을 요청함. (Asks for help)
E0042268,E0041235,Head가 Tail에게 도움을 요청함. (Asks for help)
E0042268,E0042372,Head가 Tail에게 지시함. (Commands)
E0041235,E0042268,Head가 Tail에게 도움을 요청함. (Asks for help)
E0041235,E0042372,Head가 Tail을 도와줌. (Helps)
E0042372,E0042268,Head가 Tail에게 지시함. (Commands)
E0038503,E0064391,Head가 Tail을 무시함. (Ignores)
E0042268,E0054561,Head가 Tail에게 보고함 (Reports to)
E0054561,E0042268,Head가 Tail에게 보고함 (Reports to)
E0045372,E0054561,Head가 Tail에게 지시함. (Commands)
E0045372,E0043907,Head가 Tail에게 지시함. (Commands)
E0054561,E0045372,Head가 Tail에게 지시함. (Commands)
E0054561,E0043907,Head가 Tail에게 지시함. (Commands)
E0043907,E0045372,Head가 Tail에게 지시함. (Commands)
E0043907,E0054561,Head가 Tail에게 지시함. (Commands)
E0020549,E0006980,Head가 Tail을 도와줌. (Helps)
E0006980,E0020549,Head가 Tail을 도와줌. (Helps)
E0020549,E0006953,Head가 Tail을 공격함. (Attacks)
E0006953,E0020549,Head가 Tail을 공격함. (Attacks)
E0041546,E0051527,Head가 Tail을 믿음. (Trusts)
E0041546,E0006980,Head가 Tail을 믿음. (Trusts)
E0041546,E0043373,Head가 Tail을 믿음. (Trusts)
E0003820,E0041546,Head가 Tail에게 도움을 요청함. (Asks for help)
E0003820,E0051527,Head가 Tail에게 도움을 요청함. (Asks for help)
E0003820,E0006980,Head가 Tail에게 도움을 요청함. (Asks for help)
E0003820,E0043373,Head가 Tail에게 도움을 요청함. (Asks for help)
E0003820,E0050940,Head가 Tail에게 도움을 요청함. (Asks for help)
E0051527,E0003820,Head가 Tail에게 도움을 요청함. (Asks for help)
E0050940,E0003820,Head가 Tail에게 도움을 요청함. (Asks for help)
E0044017,E0021901,Head가 Tail에게 지시함. (Commands)
E0044017,E0021876,Head가 Tail에게 지시함. (Commands)
E0021901,E0044017,Head가 Tail에게 지시함. (Commands)
E0021901,E0021876,Head가 Tail에게 지시함. (Commands)
E0021876,E0044017,Head가 Tail에게 지시함. (Commands)
E0021876,E0021901,Head가 Tail에게 지시함. (Commands)
E0052645,E0046098,Head가 Tail을 무시함. (Ignores)
E0042183,E0046098,Head가 Tail을 무시함. (Ignores)
E0045546,E0052501,Tail이 Head의 스승임 (Mentored by)
E0051527,E0052501,Tail이 Head의 스승임 (Mentored by)
E0048435,E0051527,Head가 Tail에게 지시함. (Commands)
E0052501,E0045546,Head가 Tail에게 도움을 요청함. (Asks for help)
E0052501,E0045546,Tail이 Head의 스승임 (Mentored by)
E0052501,E0051527,Tail이 Head의 스승임 (Mentored by)
E0041546,E0062433,Head가 Tail을 비난함. (Blames)
E0041546,E0045559,Head가 Tail을 비난함. (Blames)
E0041546,E0007391,Head가 Tail을 비난함. (Blames)
E0062433,E0041546,Head가 Tail을 비난함. (Blames)
E0045559,E0041546,Head가 Tail을 비난함. (Blames)
E0045559,E0062433,Head가 Tail을 비난함. (Blames)
E0045559,E0007391,Head가 Tail을 비난함. (Blames)
E0007391,E0041546,Head가 Tail을 비난함. (Blames)
E0007391,E0062433,Head가 Tail을 비난함. (Blames)
E0050862,E0044596,Head가 Tail에게 지시함. (Commands)
E0050862,E0067463,Head가 Tail에게 지시함. (Commands)
E0044596,E0050862,Head가 Tail에게 지시함. (Commands)
E0044596,E0067463,Head가 Tail에게 지시함. (Commands)
E0067463,E0050862,Head가 Tail에게 지시함. (Commands)
E0067463,E0044596,Head가 Tail에게 지시함. (Commands)
E0065230,E0044017,Head가 Tail에게 지시함. (Commands)
E0065230,E0005335,Head가 Tail에게 지시함. (Commands)
E0065230,E0042267,Head가 Tail에게 지시함. (Commands)
E0044017,E0065230,Head가 Tail에게 지시함. (Commands)
E0044017,E0005335,Head가 Tail에게 지시함. (Commands)
E0044017,E0042267,Head가 Tail에게 지시함. (Commands)
E0005335,E0065230,Head가 Tail에게 지시함. (Commands)
E0005335,E0044017,Head가 Tail에게 지시함. (Commands)
E0005335,E0042267,Head가 Tail에게 지시함. (Commands)
E0042267,E0065230,Head가 Tail에게 지시함. (Commands)
E0042267,E0044017,Head가 Tail에게 지시함. (Commands)
E0042267,E0005335,Head가 Tail에게 지시함. (Commands)
E0044596,E0050566,Head가 Tail에게 지시함. (Commands)
E0005335,E0051549,Head가 Tail에게 지시함. (Commands)
E0057690,E0005335,Head가 Tail에게 지시함. (Commands)
E0057690,E0051549,Head가 Tail에게 지시함. (Commands)
E0051549,E0005335,Head가 Tail에게 지시함. (Commands)
E0051549,E0057690,Head가 Tail에게 지시함. (Commands)
E0050662,E0061971,Head가 Tail에게 지시함. (Commands)
E0050662,E0042268,Head가 Tail에게 지시함. (Commands)
E0050662,E0050566,Head가 Tail에게 지시함. (Commands)
E0050662,E0065193,Head가 Tail에게 지시함. (Commands)
E0050662,E0033245,Head가 Tail에게 지시함. (Commands)
E0061971,E0050662,Head가 Tail에게 지시함. (Commands)
E0061971,E0042268,Head가 Tail에게 지시함. (Commands)
E0061971,E0050566,Head가 Tail에게 지시함. (Commands)
E0061971,E0065193,Head가 Tail에게 지시함. (Commands)
E0061971,E0033245,Head가 Tail에게 지시함. (Commands)
E0042268,E0050662,Head가 Tail에게 지시함. (Commands)
E0042268,E0061971,Head가 Tail에게 지시함. (Commands)
E0042268,E0050566,Head가 Tail에게 지시함. (Commands)
E0042268,E0065193,Head가 Tail에게 지시함. (Commands)
E0050566,E0050662,Head가 Tail에게 지시함. (Commands)
E0050566,E0061971,Head가 Tail에게 지시함. (Commands)
E0050566,E0042268,Head가 Tail에게 지시함. (Commands)
E0050566,E0065193,Head가 Tail에게 지시함. (Commands)
E0050566,E0033245,Head가 Tail에게 지시함. (Commands)
E0065193,E0050662,Head가 Tail에게 지시함. (Commands)
E0065193,E0061971,Head가 Tail에게 지시함. (Commands)
E0065193,E0042268,Head가 Tail에게 지시함. (Commands)
E0065193,E0050566,Head가 Tail에게 지시함. (Commands)
E0033245,E0061971,Head가 Tail을 비난함. (Blames)
E0033245,E0042268,Head가 Tail을 비난함. (Blames)
E0033245,E0050566,Head가 Tail을 비난함. (Blames)
E0046472,E0052645,Head가 Tail에게 지시함. (Commands)
E0046472,E0050566,Head가 Tail에게 지시함. (Commands)
E0046472,E0045559,Head가 Tail에게 지시함. (Commands)
E0046472,E0020098,Head가 Tail에게 지시함. (Commands)
E0052645,E0046472,Head가 Tail에게 지시함. (Commands)
E0052645,E0050566,Head가 Tail에게 지시함. (Commands)
E0052645,E0045559,Head가 Tail에게 지시함. (Commands)
E0052645,E0020098,Head가 Tail에게 지시함. (Commands)
E0050566,E0046472,Head가 Tail에게 지시함. (Commands)
E0050566,E0052645,Head가 Tail에게 지시함. (Commands)
E0050566,E0045559,Head가 Tail에게 지시함. (Commands)
E0050566,E0020098,Head가 Tail에게 지시함. (Commands)
E0045559,E0046472,Head가 Tail에게 지시함. (Commands)
E0045559,E0052645,Head가 Tail에게 지시함. (Commands)
E0045559,E0050566,Head가 Tail에게 지시함. (Commands)
E0045559,E0020098,Head가 Tail에게 지시함. (Commands)
